season,id,name,position,team,conference,usage
2024,4426689,Ulysses Bentley IV,RB,Ole Miss,SEC,"{'overall': 0.133, 'pass': 0.039, 'rush': 0.221, 'firstDown': 0.139, 'secondDown': 0.129, 'thirdDown': 0.13, 'standardDowns': 0.147, 'passingDowns': 0.097}"
2024,4426696,Micah Bernard,RB,Utah,B12,"{'overall': 0.304, 'pass': 0.091, 'rush': 0.516, 'firstDown': 0.355, 'secondDown': 0.335, 'thirdDown': 0.2, 'standardDowns': 0.337, 'passingDowns': 0.245}"
2024,4426703,Mark Biggins,RB,Campbell,,"{'overall': 0.171, 'pass': 0.018, 'rush': 0.307, 'firstDown': 0.196, 'secondDown': 0.201, 'thirdDown': 0.112, 'standardDowns': 0.193, 'passingDowns': 0.132}"
2024,4426760,Stephan Bracey,WR,Central Michigan,MAC,"{'overall': 0.043, 'pass': 0.079, 'rush': 0, 'firstDown': 0.065, 'secondDown': 0.024, 'thirdDown': 0.034, 'standardDowns': 0.04, 'passingDowns': 0.049}"
2024,4426815,Mike Brown-Stephens,WR,South Florida,AAC,"{'overall': 0.046, 'pass': 0.086, 'rush': 0, 'firstDown': 0.051, 'secondDown': 0.038, 'thirdDown': 0.052, 'standardDowns': 0.047, 'passingDowns': 0.043}"
2024,4426847,Zach Calzada,QB,Incarnate Word,,"{'overall': 0.536, 'pass': 0.833, 'rush': 0.189, 'firstDown': 0.508, 'secondDown': 0.532, 'thirdDown': 0.611, 'standardDowns': 0.504, 'passingDowns': 0.61}"
2024,4426857,Oscar Cardenas,TE,UTSA,AAC,"{'overall': 0.025, 'pass': 0.043, 'rush': 0.004, 'firstDown': 0.009, 'secondDown': 0.026, 'thirdDown': 0.05, 'standardDowns': 0.019, 'passingDowns': 0.035}"
2024,4426869,Jalen Carr,WR,Illinois State,,"{'overall': 0.025, 'pass': 0.071, 'rush': 0, 'firstDown': 0, 'secondDown': 0.038, 'thirdDown': 0.059, 'standardDowns': 0.033, 'passingDowns': 0}"
2024,4426884,Quincy Casey,QB,West Georgia,,"{'overall': 0.363, 'pass': 0.493, 'rush': 0.194, 'firstDown': 0.335, 'secondDown': 0.398, 'thirdDown': 0.356, 'standardDowns': 0.332, 'passingDowns': 0.424}"
2024,4426892,Dante Cephas,WR,Kansas State,B12,"{'overall': 0.033, 'pass': 0.07, 'rush': 0, 'firstDown': 0.039, 'secondDown': 0.021, 'thirdDown': 0.032, 'standardDowns': 0.035, 'passingDowns': 0.028}"
2024,4426894,Dante Chachere,QB,Portland State,,"{'overall': 0.499, 'pass': 0.862, 'rush': 0.272, 'firstDown': 0.375, 'secondDown': 0.527, 'thirdDown': 0.727, 'standardDowns': 0.4, 'passingDowns': 0.713}"
2024,4426919,De'Corian Clark,WR,UTSA,AAC,"{'overall': 0.011, 'pass': 0.02, 'rush': 0, 'firstDown': 0.026, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.02, 'passingDowns': 0}"
2024,4426952,Jack Coldiron,TE,Miami (OH),MAC,"{'overall': 0.033, 'pass': 0.059, 'rush': 0, 'firstDown': 0.039, 'secondDown': 0.027, 'thirdDown': 0.032, 'standardDowns': 0.036, 'passingDowns': 0.027}"
2024,4426965,Blair Conwright,WR,North Texas,AAC,"{'overall': 0.046, 'pass': 0.076, 'rush': 0, 'firstDown': 0.046, 'secondDown': 0.055, 'thirdDown': 0.03, 'standardDowns': 0.041, 'passingDowns': 0.056}"
2024,4426971,Gary Cooper,WR,Bryant,,"{'overall': 0.079, 'pass': 0.121, 'rush': 0, 'firstDown': 0.099, 'secondDown': 0.063, 'thirdDown': 0.079, 'standardDowns': 0.093, 'passingDowns': 0.055}"
2024,4426998,Javien Cuff,WR,Buffalo,MAC,"{'overall': 0.025, 'pass': 0.056, 'rush': 0, 'firstDown': 0.014, 'secondDown': 0.039, 'thirdDown': 0.03, 'standardDowns': 0.022, 'passingDowns': 0.032}"
2024,4427003,Kyron Cumby,WR,Tennessee Tech,,"{'overall': 0.133, 'pass': 0.037, 'rush': 0.217, 'firstDown': 0.139, 'secondDown': 0.158, 'thirdDown': 0.098, 'standardDowns': 0.152, 'passingDowns': 0.103}"
2024,4427097,Elijah Downing,WR,Murray State,,"{'overall': 0.02, 'pass': 0.047, 'rush': 0, 'firstDown': 0.011, 'secondDown': 0.028, 'thirdDown': 0.029, 'standardDowns': 0.01, 'passingDowns': 0.039}"
2024,4427111,Michel Dukes,RB,Georgia State,SBC,"{'overall': 0.134, 'pass': 0.097, 'rush': 0.186, 'firstDown': 0.128, 'secondDown': 0.133, 'thirdDown': 0.152, 'standardDowns': 0.13, 'passingDowns': 0.142}"
2024,4427176,Joey Felton,WR,Yale,,"{'overall': 0.04, 'pass': 0.084, 'rush': 0, 'firstDown': 0.052, 'secondDown': 0.017, 'thirdDown': 0.055, 'standardDowns': 0.034, 'passingDowns': 0.055}"
2024,4427191,Dequan Finn,QB,Baylor,B12,"{'overall': 0.32, 'pass': 0.548, 'rush': 0.152, 'firstDown': 0.282, 'secondDown': 0.267, 'thirdDown': 0.419, 'standardDowns': 0.269, 'passingDowns': 0.418}"
2024,4427225,Zakhari Franklin,WR,Illinois,B1G,"{'overall': 0.083, 'pass': 0.173, 'rush': 0.003, 'firstDown': 0.038, 'secondDown': 0.117, 'thirdDown': 0.135, 'standardDowns': 0.052, 'passingDowns': 0.149}"
2024,4427238,Dillon Gabriel,QB,Oregon,B1G,"{'overall': 0.53, 'pass': 0.943, 'rush': 0.12, 'firstDown': 0.455, 'secondDown': 0.502, 'thirdDown': 0.757, 'standardDowns': 0.455, 'passingDowns': 0.725}"
2024,4427243,Brett Gabbert,QB,Miami (OH),MAC,"{'overall': 0.538, 'pass': 0.946, 'rush': 0.076, 'firstDown': 0.5, 'secondDown': 0.526, 'thirdDown': 0.642, 'standardDowns': 0.501, 'passingDowns': 0.611}"
2024,4427251,Velton Gardner,RB,Texas,SEC,"{'overall': 0.076, 'pass': 0, 'rush': 0.147, 'firstDown': 0.063, 'secondDown': 0.087, 'thirdDown': 0.111, 'standardDowns': 0.089, 'passingDowns': 0.048}"
2024,4427287,Dorien Goddard,WR,UVA Wise,,"{'overall': 0.051, 'pass': 0.103, 'rush': 0, 'firstDown': 0, 'secondDown': 0.105, 'thirdDown': 0.059, 'standardDowns': 0, 'passingDowns': 0.107}"
2024,4427299,Damarius Good,RB,Long Island University,,"{'overall': 0.026, 'pass': 0, 'rush': 0.042, 'firstDown': 0.026, 'secondDown': 0.049, 'thirdDown': 0, 'standardDowns': 0.033, 'passingDowns': 0.015}"
2024,4427313,Ta'Quan Roberson,QB,Kansas State,B12,"{'overall': 0.032, 'pass': 0.067, 'rush': 0.007, 'firstDown': 0.009, 'secondDown': 0.038, 'thirdDown': 0.064, 'standardDowns': 0.012, 'passingDowns': 0.081}"
2024,4427331,Khafre Brown,WR,Arkansas,SEC,"{'overall': 0.029, 'pass': 0.054, 'rush': 0, 'firstDown': 0.025, 'secondDown': 0, 'thirdDown': 0.111, 'standardDowns': 0.017, 'passingDowns': 0.083}"
2024,4427332,Gerald Green,RB,Troy,SBC,"{'overall': 0.154, 'pass': 0.023, 'rush': 0.267, 'firstDown': 0.181, 'secondDown': 0.147, 'thirdDown': 0.127, 'standardDowns': 0.178, 'passingDowns': 0.101}"
2024,4427354,Jarrett Guest,QB,Bryant,,"{'overall': 0.548, 'pass': 0.775, 'rush': 0.173, 'firstDown': 0.488, 'secondDown': 0.579, 'thirdDown': 0.632, 'standardDowns': 0.502, 'passingDowns': 0.636}"
2024,4427431,Cooper Heisey,TE,Maine,,"{'overall': 0.041, 'pass': 0.08, 'rush': 0, 'firstDown': 0.023, 'secondDown': 0.052, 'thirdDown': 0.069, 'standardDowns': 0.035, 'passingDowns': 0.052}"
2024,4427446,Braylon Henderson,WR,North Dakota State,,"{'overall': 0.039, 'pass': 0.098, 'rush': 0, 'firstDown': 0.038, 'secondDown': 0.043, 'thirdDown': 0.037, 'standardDowns': 0.029, 'passingDowns': 0.067}"
2024,4427455,Cade McNamara,QB,Iowa,B1G,"{'overall': 0.378, 'pass': 0.911, 'rush': 0.021, 'firstDown': 0.23, 'secondDown': 0.413, 'thirdDown': 0.636, 'standardDowns': 0.274, 'passingDowns': 0.659}"
2024,4427518,Demariyon Houston,WR,Old Dominion,SBC,"{'overall': 0.04, 'pass': 0.094, 'rush': 0.007, 'firstDown': 0.028, 'secondDown': 0.063, 'thirdDown': 0.036, 'standardDowns': 0.025, 'passingDowns': 0.071}"
2024,4427548,Desmond Hutson,WR,Northern Iowa,,"{'overall': 0.062, 'pass': 0.129, 'rush': 0, 'firstDown': 0.039, 'secondDown': 0.052, 'thirdDown': 0.141, 'standardDowns': 0.042, 'passingDowns': 0.101}"
2024,4427569,Giles Jackson,WR,Washington,B1G,"{'overall': 0.103, 'pass': 0.182, 'rush': 0.01, 'firstDown': 0.102, 'secondDown': 0.082, 'thirdDown': 0.145, 'standardDowns': 0.094, 'passingDowns': 0.125}"
2024,4427601,Ali Jennings,WR,Virginia Tech,ACC,"{'overall': 0.043, 'pass': 0.096, 'rush': 0, 'firstDown': 0.045, 'secondDown': 0.034, 'thirdDown': 0.059, 'standardDowns': 0.03, 'passingDowns': 0.069}"
2024,4427609,Rahmir Johnson,RB,Nebraska,B1G,"{'overall': 0.11, 'pass': 0.055, 'rush': 0.167, 'firstDown': 0.136, 'secondDown': 0.122, 'thirdDown': 0.045, 'standardDowns': 0.12, 'passingDowns': 0.086}"
2024,4427611,Garrison Johnson,RB,The Citadel,,"{'overall': 0.093, 'pass': 0.008, 'rush': 0.137, 'firstDown': 0.093, 'secondDown': 0.085, 'thirdDown': 0.093, 'standardDowns': 0.113, 'passingDowns': 0.053}"
2024,4427630,Oscar Adaway III,RB,South Carolina,SEC,"{'overall': 0.113, 'pass': 0.055, 'rush': 0.156, 'firstDown': 0.123, 'secondDown': 0.117, 'thirdDown': 0.098, 'standardDowns': 0.134, 'passingDowns': 0.068}"
2024,4427634,Keegan Jones,RB,UCLA,B1G,"{'overall': 0.09, 'pass': 0.044, 'rush': 0.153, 'firstDown': 0.119, 'secondDown': 0.091, 'thirdDown': 0.038, 'standardDowns': 0.097, 'passingDowns': 0.076}"
2024,4427648,Lexington Joseph,RB,Florida International,CUSA,"{'overall': 0.124, 'pass': 0.029, 'rush': 0.209, 'firstDown': 0.133, 'secondDown': 0.123, 'thirdDown': 0.119, 'standardDowns': 0.134, 'passingDowns': 0.102}"
2024,4427649,Kelley Joiner Jr.,RB,South Florida,AAC,"{'overall': 0.142, 'pass': 0.024, 'rush': 0.263, 'firstDown': 0.152, 'secondDown': 0.171, 'thirdDown': 0.087, 'standardDowns': 0.163, 'passingDowns': 0.102}"
2024,4427694,Casey Kelly,TE,East Carolina,AAC,"{'overall': 0.032, 'pass': 0.064, 'rush': 0, 'firstDown': 0.023, 'secondDown': 0.036, 'thirdDown': 0.046, 'standardDowns': 0.027, 'passingDowns': 0.045}"
2024,4427709,Keshawn King,RB,Western Michigan,MAC,"{'overall': 0.085, 'pass': 0, 'rush': 0.132, 'firstDown': 0.078, 'secondDown': 0.059, 'thirdDown': 0.143, 'standardDowns': 0.063, 'passingDowns': 0.148}"
2024,4427731,Tyler Knoop,QB,Stony Brook,,"{'overall': 0.38, 'pass': 0.714, 'rush': 0.108, 'firstDown': 0.349, 'secondDown': 0.403, 'thirdDown': 0.408, 'standardDowns': 0.344, 'passingDowns': 0.477}"
2024,4427779,Jaelyn Lay,TE,Massachusetts,Ind,"{'overall': 0.012, 'pass': 0.026, 'rush': 0, 'firstDown': 0.014, 'secondDown': 0, 'thirdDown': 0.028, 'standardDowns': 0.009, 'passingDowns': 0.021}"
2024,4427819,Justin Lockhart,WR,San José State,MWC,"{'overall': 0.065, 'pass': 0.101, 'rush': 0, 'firstDown': 0.056, 'secondDown': 0.07, 'thirdDown': 0.084, 'standardDowns': 0.056, 'passingDowns': 0.085}"
2024,4427821,Torry Locklin,RB,Kansas,B12,"{'overall': 0.02, 'pass': 0.023, 'rush': 0.018, 'firstDown': 0.034, 'secondDown': 0.015, 'thirdDown': 0, 'standardDowns': 0.022, 'passingDowns': 0.016}"
2024,4427841,Billy Lucas,RB,Liberty,CUSA,"{'overall': 0.169, 'pass': 0.018, 'rush': 0.261, 'firstDown': 0.21, 'secondDown': 0.186, 'thirdDown': 0.061, 'standardDowns': 0.184, 'passingDowns': 0.128}"
2024,4427846,Khatib Lyles,WR,Austin Peay,,"{'overall': 0.016, 'pass': 0.029, 'rush': 0, 'firstDown': 0, 'secondDown': 0.05, 'thirdDown': 0, 'standardDowns': 0, 'passingDowns': 0.043}"
2024,4427911,Hollis Mathis,QB,William & Mary,,"{'overall': 0.112, 'pass': 0.234, 'rush': 0.041, 'firstDown': 0.105, 'secondDown': 0.118, 'thirdDown': 0.125, 'standardDowns': 0.097, 'passingDowns': 0.152}"
2024,4427934,Dominick Mazotti,TE,Massachusetts,Ind,"{'overall': 0.034, 'pass': 0.076, 'rush': 0.003, 'firstDown': 0.033, 'secondDown': 0.027, 'thirdDown': 0.041, 'standardDowns': 0.031, 'passingDowns': 0.038}"
2024,4427936,Grayson McCall,QB,NC State,ACC,"{'overall': 0.336, 'pass': 0.521, 'rush': 0.118, 'firstDown': 0.262, 'secondDown': 0.365, 'thirdDown': 0.453, 'standardDowns': 0.314, 'passingDowns': 0.388}"
2024,4427949,Clifton McDowell,QB,McNeese,,"{'overall': 0.446, 'pass': 0.664, 'rush': 0.3, 'firstDown': 0.404, 'secondDown': 0.455, 'thirdDown': 0.547, 'standardDowns': 0.411, 'passingDowns': 0.516}"
2024,4427957,Ty McCullouch,WR,Montana State,,"{'overall': 0.059, 'pass': 0.139, 'rush': 0.02, 'firstDown': 0.06, 'secondDown': 0.068, 'thirdDown': 0.049, 'standardDowns': 0.061, 'passingDowns': 0.056}"
2024,4427960,Terrell McDonald,TE,UAB,AAC,"{'overall': 0.025, 'pass': 0.029, 'rush': 0.02, 'firstDown': 0.037, 'secondDown': 0.016, 'thirdDown': 0.019, 'standardDowns': 0.031, 'passingDowns': 0.012}"
2024,4427966,Maverick McIvor,QB,Abilene Christian,,"{'overall': 0.477, 'pass': 0.784, 'rush': 0.05, 'firstDown': 0.388, 'secondDown': 0.505, 'thirdDown': 0.634, 'standardDowns': 0.419, 'passingDowns': 0.609}"
2024,4427971,Dontae McMillan,RB,Eastern Michigan,MAC,"{'overall': 0.194, 'pass': 0.031, 'rush': 0.354, 'firstDown': 0.173, 'secondDown': 0.357, 'thirdDown': 0.036, 'standardDowns': 0.225, 'passingDowns': 0.125}"
2024,4427981,Jayce Medlock,TE,Prairie View A&M,,"{'overall': 0.036, 'pass': 0.069, 'rush': 0, 'firstDown': 0.038, 'secondDown': 0.03, 'thirdDown': 0.045, 'standardDowns': 0.042, 'passingDowns': 0.025}"
2024,4427983,Dawaiian McNeely,RB,Wyoming,MWC,"{'overall': 0.015, 'pass': 0, 'rush': 0.028, 'firstDown': 0, 'secondDown': 0.045, 'thirdDown': 0, 'standardDowns': 0, 'passingDowns': 0.042}"
2024,4428018,Delbert Mimms III,RB,Eastern Michigan,MAC,"{'overall': 0.208, 'pass': 0.049, 'rush': 0.388, 'firstDown': 0.223, 'secondDown': 0.19, 'thirdDown': 0.182, 'standardDowns': 0.248, 'passingDowns': 0.123}"
2024,4428025,Kris Mitchell,WR,Notre Dame,Ind,"{'overall': 0.035, 'pass': 0.077, 'rush': 0, 'firstDown': 0.032, 'secondDown': 0.047, 'thirdDown': 0.029, 'standardDowns': 0.033, 'passingDowns': 0.042}"
2024,4428030,Jalen Mitchell,RB,Tennessee Tech,,"{'overall': 0.207, 'pass': 0.035, 'rush': 0.368, 'firstDown': 0.253, 'secondDown': 0.163, 'thirdDown': 0.194, 'standardDowns': 0.24, 'passingDowns': 0.147}"
2024,4428035,Elijah Mojarro,TE,Rice,AAC,"{'overall': 0.039, 'pass': 0.059, 'rush': 0.005, 'firstDown': 0.012, 'secondDown': 0.062, 'thirdDown': 0.055, 'standardDowns': 0.021, 'passingDowns': 0.068}"
2024,4428050,Kamari Morales,TE,Boston College,ACC,"{'overall': 0.043, 'pass': 0.095, 'rush': 0, 'firstDown': 0.044, 'secondDown': 0.033, 'thirdDown': 0.05, 'standardDowns': 0.053, 'passingDowns': 0.02}"
2024,4428095,Thomas Nance,TE,Bethune-Cookman,,"{'overall': 0.043, 'pass': 0.091, 'rush': 0, 'firstDown': 0.025, 'secondDown': 0.066, 'thirdDown': 0.039, 'standardDowns': 0.041, 'passingDowns': 0.045}"
2024,4428116,Isaiah Neyor,WR,Nebraska,B1G,"{'overall': 0.054, 'pass': 0.101, 'rush': 0.006, 'firstDown': 0.039, 'secondDown': 0.066, 'thirdDown': 0.068, 'standardDowns': 0.043, 'passingDowns': 0.083}"
2024,4428143,Sone Ntoh,RB,Monmouth,,"{'overall': 0.135, 'pass': 0.007, 'rush': 0.293, 'firstDown': 0.116, 'secondDown': 0.122, 'thirdDown': 0.177, 'standardDowns': 0.166, 'passingDowns': 0.063}"
2024,4428162,Duke Olges,TE,Northwestern,B1G,"{'overall': 0.014, 'pass': 0.028, 'rush': 0, 'firstDown': 0, 'secondDown': 0.045, 'thirdDown': 0, 'standardDowns': 0.022, 'passingDowns': 0}"
2024,4428163,Donovan Ollie,WR,Colorado State,MWC,"{'overall': 0.034, 'pass': 0.059, 'rush': 0, 'firstDown': 0.016, 'secondDown': 0.043, 'thirdDown': 0.065, 'standardDowns': 0.011, 'passingDowns': 0.075}"
2024,4428167,Justin Olson,WR,Charlotte,AAC,"{'overall': 0.058, 'pass': 0.097, 'rush': 0, 'firstDown': 0.048, 'secondDown': 0.143, 'thirdDown': 0, 'standardDowns': 0.065, 'passingDowns': 0.048}"
2024,4428167,Justin Olson,WR,Charlotte,,"{'overall': 0.058, 'pass': 0.097, 'rush': 0, 'firstDown': 0.048, 'secondDown': 0.143, 'thirdDown': 0, 'standardDowns': 0.065, 'passingDowns': 0.048}"
2024,4428177,Nick Ostmo,RB,Montana,,"{'overall': 0.171, 'pass': 0.045, 'rush': 0.302, 'firstDown': 0.2, 'secondDown': 0.177, 'thirdDown': 0.095, 'standardDowns': 0.198, 'passingDowns': 0.1}"
2024,4428200,Cross Patton,RB,Bethune-Cookman,,"{'overall': 0.076, 'pass': 0.019, 'rush': 0.113, 'firstDown': 0.056, 'secondDown': 0.067, 'thirdDown': 0.133, 'standardDowns': 0.078, 'passingDowns': 0.073}"
2024,4428216,Alec Pell,TE,Austin Peay,,"{'overall': 0.036, 'pass': 0.06, 'rush': 0.008, 'firstDown': 0.017, 'secondDown': 0.034, 'thirdDown': 0.069, 'standardDowns': 0.033, 'passingDowns': 0.042}"
2024,4428219,Brionne Penny,WR,James Madison,SBC,"{'overall': 0.017, 'pass': 0.053, 'rush': 0, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.091, 'standardDowns': 0, 'passingDowns': 0.059}"
2024,4428272,Juwuan Price,RB,North Texas,AAC,"{'overall': 0.098, 'pass': 0.011, 'rush': 0.219, 'firstDown': 0.111, 'secondDown': 0.115, 'thirdDown': 0.038, 'standardDowns': 0.114, 'passingDowns': 0.063}"
2024,4428320,Courtney Reese,RB,Bethune-Cookman,,"{'overall': 0.104, 'pass': 0.045, 'rush': 0.155, 'firstDown': 0.127, 'secondDown': 0.092, 'thirdDown': 0.086, 'standardDowns': 0.117, 'passingDowns': 0.081}"
2024,4428336,Sevonne Rhea,WR,Lamar,,"{'overall': 0.043, 'pass': 0.096, 'rush': 0.003, 'firstDown': 0.062, 'secondDown': 0.014, 'thirdDown': 0.045, 'standardDowns': 0.052, 'passingDowns': 0.023}"
2024,4428438,Edward Saydee,RB,Gardner-Webb,,"{'overall': 0.248, 'pass': 0.076, 'rush': 0.429, 'firstDown': 0.268, 'secondDown': 0.281, 'thirdDown': 0.194, 'standardDowns': 0.269, 'passingDowns': 0.21}"
2024,4428439,Collin Schlee,QB,Virginia Tech,ACC,"{'overall': 0.207, 'pass': 0.278, 'rush': 0.151, 'firstDown': 0.167, 'secondDown': 0.214, 'thirdDown': 0.258, 'standardDowns': 0.19, 'passingDowns': 0.239}"
2024,4428486,Treon Sibley,WR,Liberty,CUSA,"{'overall': 0.038, 'pass': 0.102, 'rush': 0, 'firstDown': 0.047, 'secondDown': 0.029, 'thirdDown': 0.028, 'standardDowns': 0.04, 'passingDowns': 0.032}"
2024,4428527,Dalvin Smith,WR,Western Kentucky,CUSA,"{'overall': 0.05, 'pass': 0.091, 'rush': 0.003, 'firstDown': 0.055, 'secondDown': 0.033, 'thirdDown': 0.062, 'standardDowns': 0.049, 'passingDowns': 0.051}"
2024,4428580,Tyler Stephens,TE,Missouri,SEC,"{'overall': 0.018, 'pass': 0.038, 'rush': 0, 'firstDown': 0, 'secondDown': 0.041, 'thirdDown': 0.026, 'standardDowns': 0.012, 'passingDowns': 0.039}"
2024,4428594,Melquan Stovall,WR,Arizona State,B12,"{'overall': 0.034, 'pass': 0.07, 'rush': 0.008, 'firstDown': 0.022, 'secondDown': 0.041, 'thirdDown': 0.049, 'standardDowns': 0.027, 'passingDowns': 0.049}"
2024,4428606,Jacquez Stuart,RB,Toledo,MAC,"{'overall': 0.114, 'pass': 0.045, 'rush': 0.19, 'firstDown': 0.129, 'secondDown': 0.134, 'thirdDown': 0.073, 'standardDowns': 0.115, 'passingDowns': 0.113}"
2024,4428643,Tristen Tewes,TE,Northern Illinois,MAC,"{'overall': 0.015, 'pass': 0.042, 'rush': 0, 'firstDown': 0.014, 'secondDown': 0.018, 'thirdDown': 0.013, 'standardDowns': 0.018, 'passingDowns': 0.009}"
2024,4428666,Cadarrius Thompson,WR,Georgia State,SBC,"{'overall': 0.014, 'pass': 0.02, 'rush': 0, 'firstDown': 0, 'secondDown': 0.038, 'thirdDown': 0, 'standardDowns': 0, 'passingDowns': 0.043}"
2024,4428692,Dino Tomlin,WR,Boston College,ACC,"{'overall': 0.015, 'pass': 0.028, 'rush': 0, 'firstDown': 0.012, 'secondDown': 0.031, 'thirdDown': 0, 'standardDowns': 0.007, 'passingDowns': 0.029}"
2024,4428693,Trent Tompkins,QB,UC Davis,,"{'overall': 0.088, 'pass': 0.15, 'rush': 0.019, 'firstDown': 0.075, 'secondDown': 0.081, 'thirdDown': 0.129, 'standardDowns': 0.077, 'passingDowns': 0.118}"
2024,4428719,Milan Tucker,WR,Florida Atlantic,AAC,"{'overall': 0.027, 'pass': 0.059, 'rush': 0, 'firstDown': 0.024, 'secondDown': 0.025, 'thirdDown': 0.044, 'standardDowns': 0.021, 'passingDowns': 0.038}"
2024,4428754,Charlie Vincent,RB,Utah,B12,"{'overall': 0.033, 'pass': 0.009, 'rush': 0.058, 'firstDown': 0.043, 'secondDown': 0.02, 'thirdDown': 0.029, 'standardDowns': 0.042, 'passingDowns': 0.018}"
2024,4428783,Treshaun Ward,RB,Boston College,ACC,"{'overall': 0.143, 'pass': 0.063, 'rush': 0.198, 'firstDown': 0.183, 'secondDown': 0.134, 'thirdDown': 0.092, 'standardDowns': 0.164, 'passingDowns': 0.087}"
2024,4428784,Damon Ward Jr.,WR,North Texas,AAC,"{'overall': 0.06, 'pass': 0.102, 'rush': 0, 'firstDown': 0.063, 'secondDown': 0.044, 'thirdDown': 0.074, 'standardDowns': 0.056, 'passingDowns': 0.069}"
2024,4428800,JR Waters,WR,Grambling,,"{'overall': 0.023, 'pass': 0.052, 'rush': 0, 'firstDown': 0.016, 'secondDown': 0.043, 'thirdDown': 0.01, 'standardDowns': 0.014, 'passingDowns': 0.037}"
2024,4428803,Jordan Waters,RB,NC State,ACC,"{'overall': 0.149, 'pass': 0.047, 'rush': 0.252, 'firstDown': 0.173, 'secondDown': 0.15, 'thirdDown': 0.083, 'standardDowns': 0.181, 'passingDowns': 0.069}"
2024,4428805,Connor Watkins,QB,Villanova,,"{'overall': 0.531, 'pass': 0.94, 'rush': 0.181, 'firstDown': 0.401, 'secondDown': 0.529, 'thirdDown': 0.808, 'standardDowns': 0.43, 'passingDowns': 0.739}"
2024,4428806,Quincy Watson,RB,Delaware,,"{'overall': 0.057, 'pass': 0, 'rush': 0.113, 'firstDown': 0.057, 'secondDown': 0.058, 'thirdDown': 0.069, 'standardDowns': 0.063, 'passingDowns': 0.041}"
2024,4428808,Jacob Bernard,WR,Louisiana,SBC,"{'overall': 0.033, 'pass': 0.068, 'rush': 0, 'firstDown': 0.024, 'secondDown': 0.046, 'thirdDown': 0.032, 'standardDowns': 0.031, 'passingDowns': 0.038}"
2024,4428844,Chandler Whitfield,WR,Southern,,"{'overall': 0.065, 'pass': 0.144, 'rush': 0, 'firstDown': 0.058, 'secondDown': 0.07, 'thirdDown': 0.073, 'standardDowns': 0.056, 'passingDowns': 0.08}"
2024,4428853,Calvin Wiggins,WR,Houston Christian,,"{'overall': 0.038, 'pass': 0.084, 'rush': 0, 'firstDown': 0.045, 'secondDown': 0.022, 'thirdDown': 0.043, 'standardDowns': 0.034, 'passingDowns': 0.046}"
2024,4428887,Davis Beville,QB,South Carolina,SEC,"{'overall': 0.064, 'pass': 0.123, 'rush': 0.022, 'firstDown': 0.07, 'secondDown': 0.073, 'thirdDown': 0.038, 'standardDowns': 0.052, 'passingDowns': 0.095}"
2024,4428915,Lee Witherspoon,RB,UAB,AAC,"{'overall': 0.05, 'pass': 0.005, 'rush': 0.11, 'firstDown': 0.046, 'secondDown': 0.073, 'thirdDown': 0.02, 'standardDowns': 0.053, 'passingDowns': 0.044}"
2024,4428921,Jude Wolfe,TE,San Diego State,MWC,"{'overall': 0.03, 'pass': 0.063, 'rush': 0, 'firstDown': 0.012, 'secondDown': 0.061, 'thirdDown': 0.022, 'standardDowns': 0.016, 'passingDowns': 0.052}"
2024,4428938,Dante Wright,WR,Temple,AAC,"{'overall': 0.145, 'pass': 0.248, 'rush': 0.025, 'firstDown': 0.143, 'secondDown': 0.124, 'thirdDown': 0.163, 'standardDowns': 0.126, 'passingDowns': 0.174}"
2024,4428940,Kyi Wright,TE,James Madison,SBC,"{'overall': 0.014, 'pass': 0.042, 'rush': 0, 'firstDown': 0.036, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.02, 'passingDowns': 0}"
2024,4428943,Jacardia Wright,RB,Missouri State,,"{'overall': 0.276, 'pass': 0.081, 'rush': 0.528, 'firstDown': 0.344, 'secondDown': 0.238, 'thirdDown': 0.176, 'standardDowns': 0.323, 'passingDowns': 0.176}"
2024,4428961,Jordan Yates,QB,Tennessee Tech,,"{'overall': 0.078, 'pass': 0.056, 'rush': 0.1, 'firstDown': 0.106, 'secondDown': 0.052, 'thirdDown': 0.065, 'standardDowns': 0.102, 'passingDowns': 0.036}"
2024,4428993,Haynes King,QB,Georgia Tech,ACC,"{'overall': 0.526, 'pass': 0.83, 'rush': 0.286, 'firstDown': 0.439, 'secondDown': 0.578, 'thirdDown': 0.635, 'standardDowns': 0.471, 'passingDowns': 0.677}"
2024,4428997,Sav'ell Smalls,TE,Colorado,B12,"{'overall': 0.016, 'pass': 0.025, 'rush': 0, 'firstDown': 0.004, 'secondDown': 0.044, 'thirdDown': 0, 'standardDowns': 0.011, 'passingDowns': 0.026}"
2024,4429020,D.J. Uiagalelei,QB,Florida State,ACC,"{'overall': 0.648, 'pass': 0.971, 'rush': 0.203, 'firstDown': 0.521, 'secondDown': 0.635, 'thirdDown': 0.831, 'standardDowns': 0.588, 'passingDowns': 0.741}"
2024,4429032,Hudson Card,QB,Purdue,B1G,"{'overall': 0.505, 'pass': 0.824, 'rush': 0.106, 'firstDown': 0.388, 'secondDown': 0.557, 'thirdDown': 0.653, 'standardDowns': 0.422, 'passingDowns': 0.667}"
