id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,home_margin,total_points
401541812,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,True,,3769.0,Jack Britt Memorial Stadium,437,Lake Erie,ii,Great Midwest Athletic,3.0,"[0, 3, 0, 0]",,,,2224,Findlay,ii,Great Midwest Athletic,45.0,"[14, 17, 14, 0]",,,,,,,-42.0,48.0
401520234,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,16605.0,3725.0,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,35.0,"[14, 7, 7, 7]",0.9941245494519199,1368.0,1368.0,93,Murray State,fcs,MVFC,14.0,"[0, 7, 0, 7]",0.005875450548080141,,,4.0894710435,,,21.0,49.0
401525841,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,56200.0,3784.0,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,41.0,"[21, 3, 10, 7]",0.9975203169488966,1533.0,1533.0,2627,Tarleton State,fcs,UAC,3.0,"[0, 0, 0, 3]",0.002479683051103354,,,2.8287634036,,,38.0,44.0
401520237,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,86875.0,3834.0,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,35.0,"[7, 7, 7, 14]",0.9987284936335716,1430.0,1476.0,2459,Northern Illinois,fbs,Mid-American,11.0,"[3, 0, 0, 8]",0.0012715063664283655,1309.0,1263.0,4.8508166996,,,24.0,46.0
401540719,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,True,,5870.0,Thone Stadium at Buerkle Field,2033,Arkansas Tech,ii,Great American,24.0,"[3, 14, 0, 7]",,,,2271,Henderson State,ii,Great American,27.0,"[7, 10, 10, 0]",,,,,,,-3.0,51.0
401525835,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,38193.0,3854.0,Nippert Stadium,2132,Cincinnati,fbs,Big 12,24.0,"[10, 3, 3, 8, 0]",0.34909601627834885,1637.0,1597.0,193,Miami (OH),fbs,Mid-American,31.0,"[7, 7, 7, 3, 7]",0.6509039837216511,1321.0,1361.0,9.5476167808,,,-7.0,55.0
401540450,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,,3746.0,Hanson Field,2710,Western Illinois,fcs,MVFC,40.0,"[17, 14, 0, 9]",0.03543491388906542,,,2815,Lindenwood,fcs,Big South-OVC,43.0,"[7, 7, 14, 15]",0.9645650861109346,,,6.576642193,,,-3.0,83.0
401541874,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,True,,6061.0,Younts Stadium,2822,North Greenville,ii,Gulf South,23.0,"[10, 10, 0, 3]",,,,2695,West Alabama,ii,Gulf South,16.0,"[7, 6, 0, 3]",,,,,,,7.0,39.0
401540164,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,,5935.0,Parker Field at McCool Stadium,2170,Delta State,ii,Gulf South,35.0,"[3, 3, 16, 13]",,,,2400,Mississippi Valley State,fcs,SWAC,7.0,"[0, 7, 0, 0]",,,,,,,28.0,42.0
401531846,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,14327.0,3625.0,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,31.0,"[17, 0, 7, 7]",0.997488764553842,1024.0,1024.0,2619,Stony Brook,fcs,CAA,7.0,"[0, 0, 0, 7]",0.0025112354461580555,,,4.7229396675,,,24.0,38.0
401531848,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,True,26634.0,3975.0,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,14.0,"[0, 7, 0, 7]",0.15486910240457977,1501.0,1503.0,256,James Madison,fbs,Sun Belt,16.0,"[3, 10, 3, 0]",0.8451308975954203,1595.0,1593.0,8.2151644385,,,-2.0,30.0
401540355,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,,3748.0,Graham Stadium,2630,UT Martin,fcs,Big South-OVC,66.0,"[14, 24, 21, 7]",0.9989636349552968,,,2277,Houston Christian,fcs,Southland,7.0,"[7, 0, 0, 0]",0.0010363650447031691,,,3.2505987052,,,59.0,73.0
401541828,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,True,,5263.0,Steele Stadium,2316,Kentucky Wesleyan,ii,Great Midwest Athletic,31.0,"[0, 10, 7, 14]",,,,2682,Walsh,ii,Great Midwest Athletic,28.0,"[7, 7, 7, 7]",,,,,,,3.0,59.0
401531379,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,21673.0,7221.0,Protective Stadium,5,UAB,fbs,American Athletic,21.0,"[0, 0, 3, 18]",0.043624832337539436,1473.0,1427.0,309,Louisiana,fbs,Sun Belt,41.0,"[0, 24, 10, 7]",0.9563751676624606,1515.0,1561.0,3.0502068065,,,-20.0,62.0
401540174,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,,3742.0,Governors Stadium,2046,Austin Peay,fcs,UAC,63.0,"[28, 7, 14, 14]",0.9988902943987867,,,2193,East Tennessee State,fcs,Southern,3.0,"[0, 3, 0, 0]",0.0011097056012132622,,,2.7219907058,,,60.0,66.0
401540086,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,True,,3599.0,Ace W. Mumford Stadium,2582,Southern,fcs,SWAC,20.0,"[7, 3, 7, 3]",,,,2010,Alabama A&M,fcs,SWAC,10.0,"[0, 3, 7, 0]",,,,,,,10.0,30.0
401541985,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,,6045.0,Dwight T. Reed Stadium,2876,Lincoln (MO),ii,Independent DII,10.0,"[0, 0, 0, 10]",,,,2687,Washburn,ii,Mid America,24.0,"[17, 0, 7, 0]",,,,,,,-14.0,34.0
401531845,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,18116.0,3654.0,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,66.0,"[21, 24, 21, 0]",0.9989563622929865,1623.0,1623.0,2184,Duquesne,fcs,NEC,7.0,"[0, 0, 7, 0]",0.001043637707013545,,,2.1729084529,,,59.0,73.0
401525839,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,53855.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,7.0,"[0, 0, 0, 7]",0.0016825433649075925,1550.0,1468.0,6,South Alabama,fbs,Sun Belt,33.0,"[10, 13, 0, 10]",0.9983174566350924,1459.0,1541.0,2.5916302905,,,-26.0,40.0
401540446,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,,7003.0,Houck Field,2546,Southeast Missouri State,fcs,Big South-OVC,25.0,"[3, 12, 7, 3]",0.004221178055031047,,,79,Southern Illinois,fcs,MVFC,26.0,"[0, 0, 13, 13]",0.9957788219449689,,,7.5411671558,,,-1.0,51.0
401540389,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,,3771.0,Jack Spinks Stadium,2016,Alcorn State,fcs,SWAC,17.0,"[7, 7, 0, 3]",0.9391517355793167,,,2377,McNeese,fcs,Southland,3.0,"[0, 3, 0, 0]",0.06084826442068325,,,3.6916732733,,,14.0,20.0
401532403,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,20039.0,3739.0,Glass Bowl,2649,Toledo,fbs,Mid-American,21.0,"[0, 7, 14, 0]",0.9873405129108868,1498.0,1497.0,23,San José State,fbs,Mountain West,17.0,"[0, 10, 7, 0]",0.012659487089113242,1378.0,1379.0,8.0975645478,,,4.0,38.0
401544936,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,True,,5796.0,Charles D. Lindberg Stadium,2042,Augustana (IL),iii,CCIW,74.0,"[37, 14, 20, 3]",,,,72,Elmhurst,iii,CCIW,6.0,"[0, 0, 0, 6]",,,,,,,68.0,80.0
401520232,2023,3,regular,2023-09-16T23:30:00.000Z,False,True,False,False,109955.0,3558.0,Michigan Stadium,130,Michigan,fbs,Big Ten,31.0,"[7, 7, 17, 0]",0.9982412807701311,1951.0,1944.0,189,Bowling Green,fbs,Mid-American,6.0,"[0, 6, 0, 0]",0.0017587192298689214,1246.0,1253.0,4.136338967,,,25.0,37.0
401520228,2023,3,regular,2023-09-16T23:30:00.000Z,False,True,False,False,59456.0,3683.0,Kroger Field,96,Kentucky,fbs,SEC,35.0,"[7, 7, 7, 14]",0.9986341586276413,1625.0,1669.0,2006,Akron,fbs,Mid-American,3.0,"[0, 0, 3, 0]",0.0013658413723587337,1268.0,1224.0,3.6295625473,,,32.0,38.0
401545801,2023,3,regular,2023-09-16T23:30:00.000Z,False,True,False,True,,5933.0,Sea Foam Stadium,3066,Concordia University St Paul,ii,Northern Sun,16.0,"[7, 3, 3, 3]",,,,2043,Augustana University (SD),ii,Northern Sun,24.0,"[7, 10, 7, 0]",,,,,,,-8.0,40.0
401525503,2023,3,regular,2023-09-16T23:30:00.000Z,False,True,False,False,61106.0,3842.0,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,17.0,"[0, 7, 10, 0]",0.9082118502886316,1422.0,1457.0,221,Pittsburgh,fbs,ACC,6.0,"[3, 3, 0, 0]",0.0917881497113684,1613.0,1578.0,5.6249820884,,,11.0,23.0
401520242,2023,3,regular,2023-09-16T23:30:00.000Z,False,True,False,False,61441.0,3907.0,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,20.0,"[0, 7, 7, 6]",0.3189279052644293,1488.0,1462.0,183,Syracuse,fbs,ACC,35.0,"[7, 14, 0, 14]",0.6810720947355706,1581.0,1607.0,5.7753965331,,,-15.0,55.0
401520220,2023,3,regular,2023-09-16T23:30:00.000Z,False,True,False,False,74821.0,3887.0,Razorback Stadium,8,Arkansas,fbs,SEC,31.0,"[14, 10, 7, 0]",0.9581572039893834,1641.0,1620.0,252,BYU,fbs,Big 12,38.0,"[14, 7, 10, 7]",0.04184279601061658,1544.0,1565.0,7.4565480655,,,-7.0,69.0
401520241,2023,3,regular,2023-09-16T23:30:00.000Z,False,True,False,False,64150.0,3974.0,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,48.0,"[10, 0, 14, 24]",0.9964145598607117,1639.0,1672.0,59,Georgia Tech,fbs,ACC,23.0,"[0, 3, 7, 13]",0.0035854401392882984,1362.0,1329.0,5.5327548483,,,25.0,71.0
401540226,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,False,,1027.0,Alex G. Spanos Stadium,13,Cal Poly,fcs,Big Sky,41.0,"[7, 20, 14, 0]",,,,124179,Lincoln (CA),,,20.0,"[13, 7, 0, 0]",,,,,,,21.0,61.0
401520238,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,False,27414.0,3971.0,University Stadium (NM),167,New Mexico,fbs,Mountain West,17.0,"[3, 7, 0, 7]",0.07971527725157143,1117.0,1108.0,166,New Mexico State,fbs,Conference USA,27.0,"[0, 17, 3, 7]",0.9202847227484285,1255.0,1264.0,4.7318010661,,,-10.0,44.0
401540982,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,True,,5884.0,Buffalo Stadium,2704,West Texas A&M,ii,Lone Star,23.0,"[0, 10, 10, 3]",,,,2395,Midwestern State,ii,Lone Star,0.0,"[0, 0, 0, 0]",,,,,,,23.0,23.0
401540259,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,False,,3987.0,Washington-Grizzly Stadium,149,Montana,fcs,Big Sky,17.0,"[3, 0, 14, 0]",0.8216613442923822,,,2222,Ferris State,ii,GLIAC,10.0,"[0, 10, 0, 0]",0.17833865570761775,,,6.5653417998,,,7.0,27.0
401524010,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,False,23848.0,3940.0,Stanford Stadium,24,Stanford,fbs,Pac-12,23.0,"[7, 7, 3, 6]",0.21798849635536724,1283.0,1283.0,16,Sacramento State,fcs,Big Sky,30.0,"[3, 14, 3, 10]",0.7820115036446328,,,7.9974929171,,,-7.0,53.0
401545974,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,True,,5877.0,Lyle Hare Stadium,2069,Black Hills State,ii,Rocky Mountain,55.0,"[14, 20, 14, 7]",,,,2123,Chadron St,ii,Rocky Mountain,19.0,"[6, 0, 7, 6]",,,,,,,36.0,74.0
401524008,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,False,52779.0,3626.0,Autzen Stadium,2483,Oregon,fbs,Pac-12,55.0,"[24, 10, 14, 7]",0.998917290918658,1659.0,1734.0,62,Hawai'i,fbs,Mountain West,10.0,"[0, 3, 0, 7]",0.0010827090813420037,1220.0,1145.0,2.2951447386,,,45.0,65.0
401541899,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,True,,3633.0,Ben Altamirano Field,2703,Western New Mexico,ii,Lone Star,9.0,"[0, 3, 0, 6]",,,,2658,Texas A&M-Kingsville,ii,Lone Star,30.0,"[10, 7, 7, 6]",,,,,,,-21.0,39.0
401525501,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,False,81295.0,3836.0,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,48.0,"[20, 14, 7, 7]",0.998959857579676,1654.0,1718.0,2226,Florida Atlantic,fbs,American Athletic,14.0,"[0, 0, 0, 14]",0.0010401424203240195,1415.0,1351.0,2.478599708,,,34.0,62.0
401541776,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,True,,6064.0,Crain Family Stadium,319,Oklahoma Baptist,ii,Great American,36.0,"[7, 16, 13, 0]",,,,199,Southeastern Oklahoma State,ii,Great American,3.0,"[3, 0, 0, 0]",,,,,,,33.0,39.0
401525840,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,False,101777.0,3910.0,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,31.0,"[3, 7, 0, 21]",0.9961711195823244,1821.0,1831.0,2751,Wyoming,fbs,Mountain West,10.0,"[7, 0, 3, 0]",0.0038288804176755953,1412.0,1402.0,5.690606917,,,21.0,41.0
401541630,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,False,,5440.0,Wildcat Stadium (TX),2000,Abilene Christian,fcs,UAC,20.0,"[0, 10, 0, 10]",0.10810165471867647,,,2916,Incarnate Word,fcs,Southland,27.0,"[0, 10, 0, 17]",0.8918983452813235,,,6.3061581701,,,-7.0,47.0
401541883,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,True,,6053.0,Robinson-Hale Stadium,2401,Mississippi College,ii,Gulf South,35.0,"[7, 14, 7, 7]",,,,2698,West Georgia,ii,Gulf South,38.0,"[14, 3, 7, 14]",,,,,,,-3.0,73.0
401541951,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,True,,5890.0,Lewis Field Stadium,2231,Fort Hays State,ii,Mid America,17.0,"[3, 0, 7, 7]",,,,138,Northwest Missouri St,ii,Mid America,6.0,"[0, 3, 3, 0]",,,,,,,11.0,23.0
401525836,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,True,36049.0,4728.0,TDECU Stadium,248,Houston,fbs,Big 12,13.0,"[3, 10, 0, 0]",0.0006609498676621104,1575.0,1519.0,2628,TCU,fbs,Big 12,36.0,"[7, 13, 9, 7]",0.9993390501323379,1613.0,1669.0,4.8854411034,,,-23.0,49.0
401531847,2023,3,regular,2023-09-17T00:30:00.000Z,False,True,False,False,24118.0,3644.0,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,77.0,"[21, 35, 7, 14]",0.9989526134641381,1334.0,1334.0,2296,Jackson State,fcs,SWAC,34.0,"[6, 14, 7, 7]",0.001047386535861894,,,3.0866833336,,,43.0,111.0
401541891,2023,3,regular,2023-09-17T01:00:00.000Z,False,True,False,True,,5879.0,Tomlinson Stadium,2120,Central Washington,ii,Lone Star,27.0,"[7, 3, 10, 7]",,,,2025,Angelo State,ii,Lone Star,24.0,"[0, 10, 0, 14]",,,,,,,3.0,51.0
401544088,2023,3,regular,2023-09-17T02:00:00.000Z,False,True,False,False,,5819.0,Ernie Chapman Stadium,411,Chapman,iii,So. Cal.,17.0,"[0, 14, 3, 0]",,,,2721,Whitworth,iii,Northwest,24.0,"[0, 10, 0, 14]",,,,,,,-7.0,41.0
401540206,2023,3,regular,2023-09-17T02:00:00.000Z,False,True,False,False,,3602.0,Aggie Stadium,302,UC Davis,fcs,Big Sky,23.0,"[6, 0, 7, 10]",0.19108723758240648,,,253,Southern Utah,fcs,UAC,21.0,"[0, 0, 7, 14]",0.8089127624175936,,,7.699976027,,,2.0,44.0
401544145,2023,3,regular,2023-09-17T02:00:00.000Z,False,True,False,False,,6106.0,Ted Runner Stadium,29,Redlands,iii,So. Cal.,10.0,"[0, 3, 0, 7]",,,,203,Linfield College,iii,Northwest,17.0,"[7, 3, 7, 0]",,,,,,,-7.0,27.0
401524007,2023,3,regular,2023-09-17T02:00:00.000Z,False,True,False,False,53141.0,3726.0,Folsom Field,38,Colorado,fbs,Pac-12,43.0,"[14, 0, 0, 14, 7, 8]",0.04766039032465387,1288.0,1300.0,36,Colorado State,fbs,Mountain West,35.0,"[14, 7, 0, 7, 7, 0]",0.9523396096753461,1290.0,1278.0,8.8853556286,,,8.0,78.0
401552870,2023,3,regular,2023-09-17T02:00:00.000Z,False,True,False,False,,6103.0,Merritt Field,2923,Pomona Pitzer,iii,So. Cal.,24.0,"[0, 14, 7, 0, 3, 3]",,,,205,Pacific (OR),iii,Northwest,17.0,"[9, 0, 8, 0, 0, 0]",,,,,,,7.0,41.0
401524005,2023,3,regular,2023-09-17T02:30:00.000Z,False,True,False,False,46723.0,3947.0,Mountain America Stadium,9,Arizona State,fbs,Pac-12,0.0,"[0, 0, 0, 0]",0.006078159514874537,1444.0,1392.0,278,Fresno State,fbs,Mountain West,29.0,"[10, 6, 10, 3]",0.9939218404851254,1671.0,1723.0,2.3276922588,,,-29.0,29.0
401525837,2023,3,regular,2023-09-17T02:30:00.000Z,False,True,False,False,44182.0,3816.0,Mackay Stadium,2440,Nevada,fbs,Mountain West,24.0,"[0, 10, 7, 7]",0.07273871086432676,1220.0,1224.0,2305,Kansas,fbs,Big 12,31.0,"[7, 3, 14, 7]",0.9272612891356733,1455.0,1451.0,7.0692052092,,,-7.0,55.0
401520219,2023,3,regular,2023-09-17T03:00:00.000Z,False,True,False,False,44182.0,3619.0,Arizona Stadium,12,Arizona,fbs,Pac-12,31.0,"[0, 14, 10, 7]",0.9988121113172574,1418.0,1453.0,2638,UTEP,fbs,Conference USA,10.0,"[0, 3, 0, 7]",0.001187888682742555,1276.0,1241.0,4.2397401442,,,21.0,41.0
401597649,2023,4,regular,2023-09-21T23:00:00.000Z,False,True,False,False,,7077.0,Shadek Stadium,2234,Franklin & Marshall,iii,Centennial,34.0,"[10, 10, 14, 0]",,,,2442,College Of New Jersey,iii,New Jersey,9.0,"[0, 3, 0, 6]",,,,,,,25.0,43.0
401531849,2023,4,regular,2023-09-21T23:30:00.000Z,False,True,False,True,15248.0,3654.0,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,17.0,"[3, 0, 7, 7]",0.023282608921071316,1425.0,1405.0,2247,Georgia State,fbs,Sun Belt,30.0,"[7, 10, 3, 10]",0.9767173910789286,1526.0,1546.0,3.9356081098,,,-13.0,47.0
401540087,2023,4,regular,2023-09-21T23:30:00.000Z,False,True,False,True,,3809.0,Louis Crews Stadium,2010,Alabama A&M,fcs,SWAC,31.0,"[10, 0, 7, 14]",0.9973676847944645,,,2029,Arkansas-Pine Bluff,fcs,SWAC,24.0,"[7, 10, 0, 7]",0.0026323152055355292,,,8.7477949701,,,7.0,55.0
401568378,2023,4,regular,2023-09-22T23:00:00.000Z,False,True,False,False,,3709.0,Hempstead Stadium,452,Endicott College,iii,Commonwealth Coast,37.0,"[3, 14, 20, 0]",,,,2810,Hardin-Simmons,iii,American Southwest,10.0,"[0, 3, 0, 7]",,,,,,,27.0,47.0
401540291,2023,4,regular,2023-09-22T23:00:00.000Z,False,True,False,True,,3750.0,Harvard Stadium,108,Harvard,fcs,Ivy,34.0,"[0, 14, 13, 7]",0.801350508690877,,,225,Brown,fcs,Ivy,31.0,"[10, 0, 7, 14]",0.19864949130912302,,,6.7424830491,,,3.0,65.0
401520266,2023,4,regular,2023-09-22T23:00:00.000Z,False,True,False,True,55529.0,3907.0,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,17.0,"[3, 0, 14, 0]",0.029447816254442667,1462.0,1432.0,275,Wisconsin,fbs,Big Ten,38.0,"[14, 7, 6, 11]",0.9705521837455573,1676.0,1706.0,2.8412668285,,,-21.0,55.0
401525505,2023,4,regular,2023-09-22T23:30:00.000Z,False,True,False,True,42979.0,3923.0,Scott Stadium,258,Virginia,fbs,ACC,21.0,"[0, 7, 6, 8]",0.7589393671281662,1306.0,1314.0,152,NC State,fbs,ACC,24.0,"[0, 14, 7, 3]",0.24106063287183377,1528.0,1520.0,6.312104538,,,-3.0,45.0
401532584,2023,4,regular,2023-09-23T02:30:00.000Z,False,True,False,True,16124.0,3935.0,CEFCU Stadium,23,San José State,fbs,Mountain West,20.0,"[6, 14, 0, 0]",0.001591852852297374,1379.0,1348.0,2005,Air Force,fbs,Mountain West,45.0,"[3, 14, 7, 21]",0.9984081471477027,1691.0,1722.0,4.0315648889,,,-25.0,65.0
401532583,2023,4,regular,2023-09-23T02:30:00.000Z,False,True,False,True,23374.0,7311.0,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,31.0,"[7, 10, 0, 14]",0.8459901023303856,1434.0,1436.0,68,Boise State,fbs,Mountain West,34.0,"[0, 17, 10, 7]",0.15400989766961437,1544.0,1542.0,6.4622742753,,,-3.0,65.0
401520260,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,109756.0,3558.0,Michigan Stadium,130,Michigan,fbs,Big Ten,31.0,"[7, 7, 10, 7]",0.9983188290849623,1944.0,1953.0,164,Rutgers,fbs,Big Ten,7.0,"[7, 0, 0, 0]",0.0016811709150377219,1444.0,1435.0,3.9740241166,,,24.0,38.0
401520271,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,False,26124.0,3975.0,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,27.0,"[0, 10, 10, 7]",0.9670079798194715,1503.0,1504.0,98,Western Kentucky,fbs,Conference USA,24.0,"[7, 0, 7, 10]",0.03299202018052849,1507.0,1506.0,7.9727094476,,,3.0,51.0
401553017,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,3819.0,Bowditch Field,2967,Framingham State,iii,MSCAC,9.0,"[0, 0, 3, 6]",,,,2909,Westfield State,iii,MSCAC,8.0,"[0, 0, 8, 0]",,,,,,,1.0,17.0
401550256,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,5855.0,Charles A. Henry Field,2274,Hiram College,iii,North Coast,24.0,"[3, 0, 14, 7]",,,,2171,Denison University,iii,North Coast,55.0,"[7, 34, 7, 7]",,,,,,,-31.0,79.0
401540307,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,3997.0,Yale Bowl,43,Yale,fcs,Ivy,21.0,"[14, 0, 0, 7]",0.8438762356387132,,,172,Cornell,fcs,Ivy,23.0,"[0, 3, 14, 6]",0.15612376436128683,,,7.0375208107,,,-2.0,44.0
401550460,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,False,,3755.0,Ray and Sue Smith Stadium,2812,Hope College,iii,Michigan,54.0,"[21, 13, 7, 13]",,,,583,Northwestern (MN),iii,Upper Midwest,17.0,"[0, 7, 0, 10]",,,,,,,37.0,71.0
401545876,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,5133.0,Ram Stadium (WV),2974,Shepherd,ii,Pennsylvania State Athletic,3.0,"[0, 0, 3, 0]",,,,2315,Kutztown University,ii,Pennsylvania State Athletic,20.0,"[0, 6, 7, 7]",,,,,,,-17.0,23.0
401550133,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,5939.0,Cressy Field,379,UMass Dartmouth,iii,MSCAC,59.0,"[20, 33, 0, 6]",,,,402,Worcester St,iii,MSCAC,0.0,"[0, 0, 0, 0]",,,,,,,59.0,59.0
401544054,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,False,,3675.0,Charles A. Gaetano Stadium,390,Utica,iii,Empire 8,31.0,"[3, 0, 14, 14]",,,,40,Curry College,iii,Commonwealth Coast,7.0,"[0, 0, 0, 7]",,,,,,,24.0,38.0
401546948,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,False,,5934.0,Farmers Insurance Athletic Complex,110254,Davenport,ii,GLIAC,55.0,"[7, 21, 7, 20]",,,,2911,William Jewell,ii,Great Lakes,27.0,"[0, 21, 6, 0]",,,,,,,28.0,82.0
401549732,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,5997.0,Brooks Stadium (NY),2383,Merchant Marine Academy,iii,NEWMAC,36.0,"[8, 14, 7, 7]",,,,2951,SUNY Maritime,iii,NEWMAC,19.0,"[12, 7, 0, 0]",,,,,,,17.0,55.0
401549787,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,5802.0,Belhaven Bowl Stadium,2056,Belhaven,iii,USA South,34.0,"[10, 6, 12, 6]",,,,2256,Greensboro College,iii,USA South,0.0,"[0, 0, 0, 0]",,,,,,,34.0,34.0
401549700,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,6071.0,Jess Dow Field,2583,Southern Connecticut State,ii,Northeast 10,6.0,"[0, 0, 0, 6]",,,,2060,Bentley,ii,Northeast 10,13.0,"[7, 6, 0, 0]",,,,,,,-7.0,19.0
401544063,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,5127.0,Gene L. Shirk Stadium,2015,Albright,iii,Mid Atlantic,6.0,"[3, 0, 3, 0]",,,,2221,FDU-Florham,iii,Mid Atlantic,14.0,"[7, 0, 0, 7]",,,,,,,-8.0,20.0
401531338,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,False,10321.0,3764.0,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,14.0,"[0, 7, 7, 0]",0.379938826806183,1263.0,1249.0,202,Tulsa,fbs,American Athletic,22.0,"[2, 7, 3, 10]",0.620061173193817,1280.0,1294.0,6.6456459977,,,-8.0,36.0
401540029,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,3694.0,DeGol Field,2598,St. Francis (PA),fcs,NEC,34.0,"[10, 7, 7, 10]",0.2487744836847173,,,2529,Sacred Heart,fcs,NEC,37.0,"[7, 13, 7, 10]",0.7512255163152827,,,9.227787271,,,-3.0,71.0
401545737,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,6063.0,Mueller Field,587,Notre Dame College,ii,Mountain East,14.0,"[0, 0, 7, 7]",,,,2986,Fairmont State,ii,Mountain East,17.0,"[3, 14, 0, 0]",,,,,,,-3.0,31.0
401545863,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,,4440.0,Sox Harrison Stadium,2205,Edinboro University,ii,Pennsylvania State Athletic,10.0,"[3, 0, 0, 7]",,,,2858,PennWest California,ii,Pennsylvania State Athletic,31.0,"[0, 7, 14, 10]",,,,,,,-21.0,41.0
401550291,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,False,,4757.0,Edwards-Maurer Field,2746,Wittenberg,iii,North Coast,28.0,"[0, 7, 7, 14]",,,,2800,Alma,iii,Michigan,48.0,"[14, 20, 7, 7]",,,,,,,-20.0,76.0
