id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,actual_spread,tennessee_actual_spread,home_off_ppa,home_off_success_rate,home_off_explosiveness,home_off_power_success,home_off_stuff_rate,home_def_ppa,home_def_success_rate,home_def_explosiveness,home_def_power_success,home_def_stuff_rate,home_recruiting_rank,home_recruiting_points,home_talent_score,away_off_ppa,away_off_success_rate,away_off_explosiveness,away_off_power_success,away_off_stuff_rate,away_def_ppa,away_def_success_rate,away_def_explosiveness,away_def_power_success,away_def_stuff_rate,away_recruiting_rank,away_recruiting_points,away_talent_score,off_ppa_diff,off_success_rate_diff,off_explosiveness_diff,def_ppa_diff,def_success_rate_diff,recruiting_rank_diff,talent_score_diff,home_advanced_total_players,home_advanced_qb_count,home_advanced_rb_count,home_advanced_wr_count,home_advanced_avg_overall_usage,home_advanced_avg_pass_usage,home_advanced_avg_rush_usage,home_advanced_avg_third_down_usage,home_advanced_outgoing_transfers,home_advanced_incoming_transfers,home_advanced_net_transfers,home_advanced_avg_outgoing_stars,home_advanced_avg_incoming_stars,home_advanced_high_star_outgoing,home_advanced_high_star_incoming,home_advanced_off_ppa_overall,home_advanced_off_ppa_passing,home_advanced_off_ppa_rushing,home_advanced_off_ppa_first_down,home_advanced_off_ppa_second_down,home_advanced_off_ppa_third_down,home_advanced_def_ppa_overall,home_advanced_def_ppa_passing,home_advanced_def_ppa_rushing,home_advanced_def_ppa_first_down,home_advanced_def_ppa_second_down,home_advanced_def_ppa_third_down,away_advanced_total_players,away_advanced_qb_count,away_advanced_rb_count,away_advanced_wr_count,away_advanced_avg_overall_usage,away_advanced_avg_pass_usage,away_advanced_avg_rush_usage,away_advanced_avg_third_down_usage,away_advanced_outgoing_transfers,away_advanced_incoming_transfers,away_advanced_net_transfers,away_advanced_avg_outgoing_stars,away_advanced_avg_incoming_stars,away_advanced_high_star_outgoing,away_advanced_high_star_incoming,away_advanced_off_ppa_overall,away_advanced_off_ppa_passing,away_advanced_off_ppa_rushing,away_advanced_off_ppa_first_down,away_advanced_off_ppa_second_down,away_advanced_off_ppa_third_down,away_advanced_def_ppa_overall,away_advanced_def_ppa_passing,away_advanced_def_ppa_rushing,away_advanced_def_ppa_first_down,away_advanced_def_ppa_second_down,away_advanced_def_ppa_third_down,advanced_total_players_diff,advanced_qb_count_diff,advanced_rb_count_diff,advanced_wr_count_diff,advanced_avg_overall_usage_diff,advanced_avg_pass_usage_diff,advanced_avg_rush_usage_diff,advanced_avg_third_down_usage_diff,advanced_outgoing_transfers_diff,advanced_incoming_transfers_diff,advanced_net_transfers_diff,advanced_avg_outgoing_stars_diff,advanced_avg_incoming_stars_diff,advanced_high_star_outgoing_diff,advanced_high_star_incoming_diff,advanced_off_ppa_overall_diff,advanced_off_ppa_passing_diff,advanced_off_ppa_rushing_diff,advanced_def_ppa_overall_diff,advanced_def_ppa_passing_diff,advanced_def_ppa_rushing_diff,home_current_wins,home_current_losses,home_current_total_games,home_current_win_rate,home_current_points_for,home_current_points_against,home_current_points_per_game,home_current_points_allowed_per_game,home_current_margin_per_game,home_current_off_ppa,home_current_def_ppa,home_current_off_success_rate,home_current_def_success_rate,home_current_ap_rank,home_current_coaches_rank,home_current_ap_points,home_current_coaches_points,home_current_avg_rank,home_current_avg_points,away_current_wins,away_current_losses,away_current_total_games,away_current_win_rate,away_current_points_for,away_current_points_against,away_current_points_per_game,away_current_points_allowed_per_game,away_current_margin_per_game,away_current_off_ppa,away_current_def_ppa,away_current_off_success_rate,away_current_def_success_rate,away_current_ap_rank,away_current_coaches_rank,away_current_ap_points,away_current_coaches_points,away_current_avg_rank,away_current_avg_points,current_wins_diff,current_losses_diff,current_total_games_diff,current_win_rate_diff,current_points_for_diff,current_points_against_diff,current_points_per_game_diff,current_points_allowed_per_game_diff,current_margin_per_game_diff,current_off_ppa_diff,current_def_ppa_diff,current_off_success_rate_diff,current_def_success_rate_diff,current_ap_rank_diff,current_coaches_rank_diff,current_ap_points_diff,current_coaches_points_diff,current_avg_rank_diff,current_avg_points_diff,vegas_avg_spread,vegas_avg_price,vegas_spread_range,vegas_total_spreads
401520353,2023,9,regular,2023-10-28T23:00:00.000Z,False,True,False,True,61665.0,3683,Kroger Field,96,Kentucky,fbs,SEC,27,"[0, 17, 7, 3]",0.1207265435092687,1591,1600,2633,Tennessee,fbs,SEC,33,"[10, 13, 3, 7]",0.8792734564907313,1879.0,1870.0,6.6269983796,,,-6,6,0.0866484183778399,0.4166666666666667,1.1707586242568977,0.7543859649122807,0.1847290640394088,0.1392262246358277,0.4439716312056737,1.1176321714500252,0.7735849056603774,0.1858190709046454,24,236.86,788.36,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14.0,267.26,858.67,-0.1511609961179328,-0.0604166666666666,0.0483020157776128,0.0889412600401755,0.0832961185398112,10,-70.30999999999995,19,3,5,7,0.0956315789473684,0.1166842105263157,0.0765263157894736,0.1008947368421052,23,12,-11,3.0476190476190474,3.272727272727273,2,3,0.09,0.1,0.08,-0.05,0.13,0.32,0.14,0.18,0.11,0.04,0.03,0.42,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,-5,-1,-2,-3,0.0170065789473684,0.0163092105263157,0.0150263157894736,0.0203947368421052,7,3,-4,-0.0238095238095241,-0.1717171717171717,1,-1,-0.15,-0.18,-0.13,0.09,0.03,0.12,0,0,0,0,0,0,0,0,0,0.0978558855549025,0.1510246853379928,0.417910447761194,0.3768115942028985,999,999,0,0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15.0,15.0,537.0,733.0,15.0,635.0,0,0,0,0,0,0,0,0,0,-0.3690169580193985,0.057908994642059994,-0.1594705046197583,-0.0203515263644774,984,984,-537,-733,984.0,-635.0,0,0,0,0
401520377,2023,10,regular,2023-11-04T16:00:00.000Z,False,True,False,False,101915.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,59,"[14, 21, 21, 3]",0.998967252274206,1870,1948,41,UConn,fbs,FBS Independents,3,"[3, 0, 0, 0]",0.0010327477257939,1187.0,1109.0,4.7489806381,,,56,56,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,0.1790593416937965,0.4132138857782755,1.2413634662716613,0.7454545454545455,0.1864754098360656,0.084428640526626,0.3839080459770115,1.1914277689940345,0.625,0.2211764705882353,118.0,133.58,537.91,0.0587500728019763,0.0638694475550578,-0.1189068577923766,-0.0341436759309738,-0.0232325333111489,-104,320.76,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,18,4,5,7,0.0996666666666666,0.1337777777777777,0.0722222222222222,0.1130555555555555,20,24,4,3.0,2.9565217391304346,1,0,0.18,0.21,0.17,0.06,0.19,0.42,0.08,0.15,0.03,0.04,0.0,0.31,6,0,2,3,-0.0210416666666666,-0.0334027777777777,-0.0107222222222222,-0.0325555555555555,-4,-15,-11,0.0714285714285716,0.48792270531401,0,4,0.06,0.07,0.0399999999999999,-0.03,0.0,-0.04,0,0,0,0,0,0,0,0,0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15,15,537,733,15.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966044723977894,0.0490137570091989,0.4825174825174825,0.3884892086330935,999.0,999.0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0.07026837117651158,0.0441019336867339,0.09486346986346983,0.008673911934282408,-984,-984,537,733,-984.0,635.0,0,0,0,0
401520391,2023,11,regular,2023-11-11T20:30:00.000Z,False,True,False,True,62621.0,3838,Memorial Stadium,142,Missouri,fbs,SEC,36,"[0, 13, 9, 14]",0.9984466978462764,1643,1761,2633,Tennessee,fbs,SEC,7,"[0, 7, 0, 0]",0.0015533021537237,1948.0,1830.0,4.8016436885,,,29,-29,0.1795790085702344,0.4412733260153677,1.164468256699159,0.7105263157894737,0.1425661914460285,0.1106203418561709,0.3992042440318302,1.249438067508226,0.6949152542372882,0.1922141119221411,20,241.93,807.36,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14.0,267.26,858.67,-0.0582304059255384,-0.0358100073179656,0.0420116482198746,0.0603353772605187,0.0385287313659677,6,-51.309999999999945,19,3,5,8,0.0888421052631578,0.112578947368421,0.0674736842105263,0.0964736842105263,19,15,-4,3.0,3.2,0,4,0.18,0.23,0.14,-0.04,0.16,0.67,0.11,0.23,0.01,0.03,0.08,0.26,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,-5,-1,-2,-2,0.0102171052631578,0.012203947368421,0.0059736842105263,0.0159736842105263,3,6,3,-0.0714285714285716,-0.2444444444444444,-1,0,-0.06,-0.05,-0.0699999999999999,0.06,0.08,0.02,0,0,0,0,0,0,0,0,0,0.4172316055766253,-0.0380766605057614,0.5419354838709678,0.3818181818181818,25,999,109,0,999.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15.0,15.0,537.0,733.0,15.0,635.0,0,0,0,0,0,0,0,0,0,-0.04964123799767567,-0.1311923512016942,-0.035445468509984535,-0.015344938749194126,10,984,-428,-733,984.0,-580.5,0,0,0,0
401520419,2023,12,regular,2023-11-18T20:30:00.000Z,False,True,False,True,101915.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,10,"[7, 3, 0, 0]",0.0016689121047523,1830,1787,61,Georgia,fbs,SEC,38,"[10, 14, 14, 0]",0.9983310878952476,2115.0,2158.0,2.0415694144,,,-28,-28,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,0.2319310285982587,0.4615384615384615,1.2192178740647832,0.75,0.1912832929782082,0.1064243579153682,0.3815789473684211,1.2220280505360088,0.7818181818181819,0.171806167400881,1.0,317.05,1006.89,0.005878385897514,0.0155448717948717,-0.0967612655854985,-0.0561393933197161,-0.0209034347025585,13,-148.22000000000003,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,24,2,8,10,0.0924999999999999,0.1113333333333333,0.0694583333333333,0.0967916666666666,26,11,-15,3.32,3.4545454545454546,10,6,0.23,0.33,0.12,0.11,0.24,0.4,0.11,0.14,0.07,-0.01,0.05,0.36,0,2,-1,0,-0.0138749999999999,-0.0109583333333333,-0.0079583333333333,-0.0162916666666666,-10,-2,8,-0.2485714285714282,-0.0101010101010099,-9,-2,0.0099999999999999,-0.0499999999999999,0.09,-0.06,0.0099999999999999,-0.08,0,0,0,0,0,0,0,0,0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15,15,537,733,15.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317206220928784,-0.0881430977699707,0.5592105263157895,0.3039215686274509,6.0,3.0,1350.0,1488.0,4.5,1419.0,0,0,0,0,0,0,0,0,0,0.13515222148142259,0.1812587884659035,0.018170426065162837,0.093241551939925,9,12,-813,-755,10.5,-784.0,0,0,0,0
401520442,2023,13,regular,2023-11-25T20:30:00.000Z,False,True,False,True,101915.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,48,"[14, 17, 14, 3]",0.993727541165205,1787,1786,238,Vanderbilt,fbs,SEC,24,"[7, 3, 0, 14]",0.0062724588347949,1175.0,1176.0,5.8917547354,,,24,24,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,0.1783410776613007,0.4209844559585492,1.2127626348590317,0.8297872340425532,0.2155555555555555,0.2237703908787987,0.4627791563275434,1.1974146326092794,0.7719298245614035,0.1939546599496221,40.0,207.79,695.96,0.059468336834472,0.0560988773747841,-0.090306026379747,-0.1734854262831466,-0.1021036436616809,-26,162.70999999999992,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,17,1,4,9,0.082,0.1108823529411764,0.0615882352941176,0.0884705882352941,24,22,-2,3.125,3.0,3,1,0.18,0.33,0.07,0.04,0.05,0.63,0.22,0.34,0.1,0.07,0.17,0.64,7,3,3,1,-0.003375,-0.0105073529411764,-8.823529411764591e-05,-0.0079705882352941,-8,-13,-5,-0.0535714285714283,0.4444444444444446,-2,3,0.06,-0.0499999999999999,0.1399999999999999,-0.1699999999999999,-0.19,-0.11,0,0,0,0,0,0,0,0,0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15,15,537,733,15.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628834474530175,0.0181965365544789,0.6106194690265486,0.3523809523809524,999.0,999.0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,-0.16196163095587407,0.07491915414145389,-0.033238516645596294,0.0447821681864235,-984,-984,537,733,-984.0,635.0,0,0,0,0
401628330,2024,1,regular,2024-08-31T16:45:00.000Z,False,True,False,False,101915.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,69,"[24, 21, 10, 14]",0.9989676752583596,1751,1751,236,Chattanooga,fcs,Southern,3,"[0, 0, 3, 0]",0.0010323247416405,,,2.0752113158,,,66,66,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,,,,,,,,,,,,,,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.0502849645956521,0.3606755126658625,14,858.67,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,8,2,2,3,0.124875,0.238125,0.037,0.152625,2,4,2,3.0,3.0,0,0,,,,,,,,,,,,,16,2,5,7,-0.04625,-0.13775,0.0245,-0.072125,14,5,-9,0.0714285714285716,0.4444444444444446,1,4,0.24,0.28,0.21,0.05,0.15,-0.01,0,0,0,0,0,0,0,0,0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15,15,537,733,15.0,635.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15,15,537,733,15.0,635.0,0,0,0,0
401677177,2024,1,postseason,2024-12-22T01:00:00.000Z,False,True,False,False,102819.0,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,42,"[21, 0, 14, 7]",0.9989018538173468,2099,2147,2633,Tennessee,fbs,SEC,17,"[0, 10, 0, 7]",0.0010981461826532,1963.0,1915.0,3.1029131242,,College Football Playoff First Round Game Presented by Allstate,25,-25,0.3760098451145467,0.4954499494438827,1.3385011350689109,0.7846153846153846,0.1531007751937984,-0.0104208338104198,0.3520833333333333,1.180279534074813,0.6911764705882353,0.1716101694915254,5,289.13,998.62,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14.0,267.26,858.67,0.1382004306187738,0.0183666161105493,0.2160445265896262,-0.060705798406072,-0.0085921793325291,-9,139.95000000000005,21,4,4,8,0.0789047619047619,0.1044285714285714,0.0556666666666666,0.0913333333333333,26,7,-19,3.1153846153846154,4.0,4,5,0.38,0.54,0.25,0.19,0.43,0.58,-0.01,0.04,-0.03,-0.14,-0.09,0.43,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,-3,0,-3,-2,0.0002797619047619,0.0040535714285714,-0.0058333333333333,0.0108333333333333,10,-2,-12,0.0439560439560438,0.5555555555555554,3,1,0.14,0.26,0.04,-0.06,-0.1099999999999999,-0.0199999999999999,0,0,0,0,0,0,0,0,0,0.3561382337938329,-0.1862559442366844,0.5630252100840336,0.3471074380165289,1,1,1614,1668,1.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15.0,15.0,537.0,733.0,15.0,635.0,0,0,0,0,0,0,0,0,0,-0.11073460978046806,-0.2793716349326172,-0.014355742296918717,-0.050055682550847025,-14,-14,1077,935,-14.0,1006.0,0,0,0,0
401628346,2024,2,regular,2024-09-07T23:30:00.000Z,False,True,True,False,72730.0,3628,Bank of America Stadium,152,NC State,fbs,ACC,10,"[0, 3, 7, 0]",0.0013081611453792,1606,1512,2633,Tennessee,fbs,SEC,51,"[7, 13, 17, 14]",0.9986918388546208,1751.0,1845.0,2.6876723747,,Duke’s Mayo Classic,-41,41,0.228726829420075,0.4452830188679245,1.3307069167335928,0.7115384615384616,0.1696658097686375,0.1810942372025552,0.4038461538461538,1.3734068736749312,0.7631578947368421,0.1567164179104477,27,225.02,722.41,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14.0,267.26,858.67,-0.0090825850756978,-0.0318003144654088,0.2082503082543081,0.1308092726069031,0.0431706411802913,13,-136.26,18,3,6,7,0.106,0.1312777777777777,0.0782222222222222,0.1102777777777777,23,15,-8,3.0434782608695654,3.2666666666666666,1,4,0.23,0.32,0.16,0.06,0.19,0.57,0.18,0.19,0.18,0.0,0.23,0.56,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,-6,-1,-1,-3,0.027375,0.0309027777777777,0.0167222222222222,0.0297777777777777,7,6,-1,-0.0279503105590062,-0.177777777777778,0,0,-0.0099999999999999,0.0399999999999999,-0.0499999999999999,0.13,0.04,0.19,0,0,0,0,0,0,0,0,0,0.300489476718567,0.2423962541389663,0.4566929133858268,0.3691275167785235,999,999,0,0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15.0,15.0,537.0,733.0,15.0,635.0,0,0,0,0,0,0,0,0,0,-0.16638336685573396,0.14928056344303348,-0.12068803899512554,-0.028035603788852392,984,984,-537,-733,984.0,-635.0,0,0,0,0
401628360,2024,3,regular,2024-09-14T23:45:00.000Z,False,True,False,False,101915.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,71,"[37, 28, 3, 3]",0.9989675661261332,1845,1964,2309,Kent State,fbs,Mid-American,0,"[0, 0, 0, 0]",0.0010324338738667,1108.0,989.0,2.464570702,,,71,71,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,-0.0072579613647304,0.3050570962479608,1.412919648614402,0.6296296296296297,0.2193548387096774,0.3371791324456663,0.494558645707376,1.2855779740343436,0.7647058823529411,0.1195876288659793,97.0,151.54,435.3,0.2450673758605033,0.1720262370853725,-0.2904630401351173,-0.2868941678500141,-0.1338831330415135,-83,423.37,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,21,4,7,8,0.1174285714285714,0.1499047619047619,0.0906190476190476,0.1212380952380952,17,16,-1,2.8666666666666667,3.0,0,0,-0.01,0.12,-0.07,-0.15,0.08,0.14,0.34,0.43,0.28,0.24,0.27,0.81,3,0,0,2,-0.0388035714285714,-0.0495297619047619,-0.0291190476190476,-0.0407380952380952,-1,-7,-6,0.2047619047619049,0.4444444444444446,1,4,0.25,0.16,0.28,-0.29,-0.28,-0.29,0,0,0,0,0,0,0,0,0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15,15,537,733,15.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0313685752927574,0.2215353378756702,0.2869565217391304,0.4383561643835616,999.0,999.0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0.49824141886705836,-0.12841964717973742,0.29042443064182194,-0.041193043816185715,-984,-984,537,733,-984.0,635.0,0,0,0,0
401628369,2024,4,regular,2024-09-21T23:30:00.000Z,False,True,False,True,84701.0,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,15,"[3, 0, 0, 12]",0.0901736935837856,1848,1837,2633,Tennessee,fbs,SEC,25,"[10, 9, 3, 3]",0.9098263064162144,1964.0,1975.0,4.1458506038,,,-10,10,0.0869621893825418,0.3922902494331066,1.2044625573669028,0.7627118644067796,0.1691648822269807,0.0575713303043601,0.3567110036275695,1.2699146983816356,0.7272727272727273,0.2027649769585253,8,275.64,906.61,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14.0,267.26,858.67,-0.1508472251132309,-0.0847930839002267,0.0820059488876181,0.0072863657087079,-0.0039645090382929,-6,47.940000000000055,21,2,6,10,0.1021904761904762,0.1347142857142857,0.0743333333333333,0.1062380952380952,25,16,-9,3.1739130434782608,3.125,4,4,0.09,0.09,0.09,-0.1,0.0,0.43,0.06,0.2,-0.06,-0.13,0.06,0.42,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,-3,-2,-1,0,0.0235654761904762,0.0343392857142857,0.0128333333333333,0.0257380952380952,9,7,-2,0.1024844720496891,-0.3194444444444446,3,0,-0.15,-0.19,-0.12,0.0099999999999999,0.05,-0.0499999999999999,0,0,0,0,0,0,0,0,0,0.3406840237486329,-0.0844151065980504,0.4825174825174825,0.2352941176470588,13,16,893,693,14.5,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15.0,15.0,537.0,733.0,15.0,635.0,0,0,0,0,0,0,0,0,0,-0.1261888198256681,-0.1775307972939832,-0.09486346986346983,-0.1618690029203171,-2,1,356,-40,-0.5,158.0,0,0,0,0
401628379,2024,6,regular,2024-10-05T23:30:00.000Z,False,True,False,True,75573.0,3887,Razorback Stadium,8,Arkansas,fbs,SEC,19,"[3, 0, 7, 9]",0.853422504219712,1485,1513,2633,Tennessee,fbs,SEC,14,"[0, 0, 14, 0]",0.146577495780288,1975.0,1947.0,9.4409572777,,,5,-5,0.2817213545035338,0.4916573971078977,1.2768910136451528,0.8148148148148148,0.1830065359477124,0.1277020756388089,0.4121004566210046,1.19743327052615,0.8032786885245902,0.1522727272727272,31,216.66,779.17,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14.0,267.26,858.67,0.0439119400077609,0.0145740637745643,0.1544344051658681,0.0774171110431568,0.051424943955142,17,-79.5,24,3,5,11,0.0826666666666666,0.1105,0.0584999999999999,0.0939166666666666,31,22,-9,3.111111111111111,3.090909090909091,3,3,0.28,0.34,0.23,0.13,0.32,0.57,0.13,0.29,-0.03,-0.02,0.15,0.41,24,4,7,10,0.078625,0.1003749999999999,0.0615,0.0805,16,9,-7,3.071428571428572,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,0,-1,-2,1,0.0040416666666666,0.010125,-0.003,0.0134166666666666,15,13,-2,0.0396825396825395,-0.3535353535353538,2,-1,0.04,0.06,0.02,0.08,0.1399999999999999,-0.0199999999999999,0,0,0,0,0,0,0,0,0,0.5316900192785426,-0.0341614666068016,0.5639097744360902,0.3615384615384615,999,999,0,0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466872843574301,0.0931156906959328,0.5773809523809523,0.3971631205673759,15.0,15.0,537.0,733.0,15.0,635.0,0,0,0,0,0,0,0,0,0,0.06481717570424167,-0.1272771573027344,-0.013471177944862078,-0.03562465902891443,984,984,-537,-733,984.0,-635.0,0,0,0,0
